node_id,probability,true_label
94371031,0.9813614063848672,1.0
94682082,0.982689606708913,1.0
94371233,0.9805951937441317,1.0
94654256,0.9802334054787962,1.0
94682526,0.9835198747016018,1.0
94654160,0.9803647007622632,1.0
94654130,0.9835498104896162,1.0
94370920,0.9835498104896162,
94653835,0.9695463917220907,1.0
94370777,0.9835498104896162,
94654257,0.9803647007622632,1.0
94654259,0.9802334054787962,1.0
94654258,0.9803647007622632,1.0
94118150,0.9034803257853474,1.0
94654154,0.9803647007622632,1.0
94654163,0.9803647007622632,1.0
94654176,0.9803647007622632,1.0
99222013,0.9835198747016018,1.0
98623011,0.9736916587883699,
94654067,0.9792230658554962,1.0
115108562,0.9813614063848672,1.0
94654168,0.9207593051261844,1.0
94654129,0.983681105773083,1.0
191108962,0.9835198747016018,1.0
190427094,0.9404983015797795,
190005880,0.975659510317883,
191107780,0.9835198747016018,1.0
191107595,0.9835198747016018,1.0
190005963,0.9804656832271895,1.0
190006176,0.9804656832271895,1.0
191108954,0.9835198747016018,1.0
191108335,0.9639282857119988,1.0
190427047,0.9625754690653592,1.0
190427078,0.9638144253503852,
190426242,0.9188581230958047,
190426239,0.9639284269060922,
191108346,0.9835198747016018,1.0
105028134,0.9810446775399073,
189799145,0.9528824468445104,1.0
105028135,0.9810446775399073,
189799808,0.975648804571719,
190017287,0.9145789314219134,1.0
12730539,0.9510899179884533,1.0
41249229,0.9549008962458043,1.0
115437800,0.9592508807819455,1.0
93935773,0.9810446775399073,
190427058,0.9638144253503852,
191107599,0.9583143690164239,1.0
190427448,0.9704755342130018,1.0
190427986,0.9598401935730972,
41520412,0.9618636844462578,1.0
41249231,0.9634116212337023,
190427077,0.9412495917890302,
189800499,0.9783594312931604,1.0
190006241,0.965993847757572,1.0
190432704,0.9064148350905168,
190427249,0.9599541951288043,
191108039,0.9494985630875629,1.0
190427652,0.9433625739026987,1.0
190427069,0.9639284269060922,
190005883,0.9806188952003967,1.0
191631948,0.9417757943724255,1.0
190005864,0.965993847757572,1.0
190426375,0.9600351867585111,
190005875,0.9806188952003967,1.0
189799399,0.9691052115408045,1.0
190426391,0.9704755342130018,1.0
191789118,0.9316835650083563,1.0
191632187,0.9417757943724255,1.0
190428668,0.9540259152909992,
105028133,0.9810446775399073,
190427983,0.9412495917890302,
134822870,0.9615988458991519,
190005888,0.9832353805705033,
22717812,0.9666565029124559,1.0
190006612,0.9441588828232639,
191108972,0.9835198747016018,1.0
191108949,0.9832973925339822,1.0
190427456,0.9638144253503852,
190427083,0.9470814327036742,
93935785,0.9810446775399073,
191108947,0.9835198747016018,1.0
191108914,0.947829238223978,1.0
190452289,0.9787791225816023,
190967639,0.9441765868092182,1.0
189798829,0.9798664308077027,1.0
190426245,0.9639284269060922,
191518011,0.9726036889477966,1.0
22717810,0.9772617298682892,1.0
190427446,0.9704755342130018,1.0
190427049,0.9442770711056541,1.0
11177013,0.9415601215941014,1.0
36525351,0.9401512666451275,
190006226,0.9659548573979818,
98472501,0.9091484804426129,
191107597,0.9656490464481606,1.0
190427052,0.9372753600117422,
93936160,0.9810446775399073,
190006224,0.965993847757572,1.0
190427794,0.950941662925255,
190426403,0.9638144253503852,
190444615,0.9747703956340259,1.0
190427099,0.9741126744434642,
189800485,0.979766862817998,1.0
179099277,0.9737366859184746,1.0
179099502,0.9684997114407307,1.0
226629459,0.9832353805705033,1.0
175406531,0.9050994692362483,
175755636,0.942995605732662,1.0
226666703,0.9832353805705033,1.0
179039635,0.9835498104896162,1.0
175046597,0.9835498104896162,1.0
226667175,0.9832353805705033,1.0
175757712,0.9835498104896162,
175406534,0.9609810085546827,1.0
205248444,0.9716686615826886,1.0
175756706,0.9833273283219965,
226668089,0.9832353805705033,1.0
175046770,0.9832353805705033,1.0
175398427,0.9104614131574837,
175757527,0.9611347101988887,1.0
180188273,0.9283680542441709,
226668031,0.9832353805705033,1.0
179039775,0.9835498104896162,1.0
179039626,0.9835498104896162,1.0
226667560,0.9832353805705033,1.0
175756480,0.9835498104896162,
226667667,0.9806128326691207,1.0
175756857,0.9835498104896162,
179039776,0.9835498104896162,1.0
175046772,0.9835498104896162,1.0
226667651,0.9710575063597437,
205922349,0.9593429451168122,1.0
175756274,0.9835498104896162,
179039627,0.9835498104896162,1.0
175046911,0.9835498104896162,1.0
179039768,0.9835498104896162,1.0
226668107,0.983005868968699,1.0
5298376,0.9751009137854028,1.0
175046769,0.9835498104896162,1.0
226629485,0.9832353805705033,1.0
226666695,0.9832353805705033,1.0
175405815,0.9648145820398828,1.0
179069339,0.9806607649801508,1.0
175407499,0.9639060699158908,1.0
226668569,0.9832353805705033,1.0
175756315,0.9601092513493505,1.0
175756282,0.9835498104896162,
179039629,0.9835498104896162,1.0
179039764,0.9835498104896162,1.0
226669358,0.9062635338397607,1.0
179099256,0.9033648331357356,1.0
175757693,0.9835498104896162,
216384922,0.9835498104896162,1.0
175757665,0.9835498104896162,
175755810,0.9835498104896162,
226668046,0.9832353805705033,1.0
179039637,0.9835498104896162,1.0
216384900,0.9835498104896162,1.0
226667564,0.9832353805705033,1.0
179039765,0.9835498104896162,1.0
226667671,0.9832353805705033,1.0
179039640,0.9835498104896162,1.0
226668060,0.9832353805705033,1.0
216384920,0.9835498104896162,1.0
179099249,0.9721943990376363,1.0
226668579,0.9832353805705033,1.0
174758315,0.9804733545777963,1.0
5298250,0.9810446775399073,1.0
226667619,0.9832353805705033,1.0
226668063,0.9832353805705033,1.0
226668586,0.9832353805705033,1.0
179100915,0.9835498104896162,1.0
175758689,0.9154422776720668,
186031106,0.937780165228114,1.0
179038262,0.9301534850414687,1.0
226667636,0.983005868968699,1.0
226579073,0.9832353805705033,
226629497,0.9832353805705033,1.0
174758947,0.9005217871056189,1.0
226666704,0.9832353805705033,1.0
175405610,0.9156427507379167,
175755821,0.9835498104896162,
179039772,0.9835498104896162,1.0
179039771,0.9835498104896162,1.0
175756861,0.9835498104896162,1.0
226668095,0.9797949843497104,
175046936,0.9835498104896162,1.0
175757684,0.9835498104896162,
226668039,0.9832353805705033,1.0
175406497,0.9056448139271146,
179039767,0.9835498104896162,1.0
226629494,0.9832353805705033,1.0
175755639,0.9835498104896162,
175757689,0.9728775839744144,1.0
25876681,0.9810446775399073,1.0
175046937,0.9832353805705033,1.0
175407477,0.9327484233886184,
175756285,0.9835498104896162,1.0
179039633,0.9835498104896162,1.0
226668102,0.9832353805705033,1.0
179039774,0.9835498104896162,1.0
226668057,0.9832353805705033,1.0
25876780,0.9810446775399073,1.0
179037718,0.9370213691714521,1.0
175756373,0.9835498104896162,
226667656,0.9832353805705033,1.0
175406302,0.9739060699158908,1.0
226668573,0.9832353805705033,1.0
179039630,0.9835498104896162,1.0
179039634,0.9835498104896162,1.0
226667611,0.980842344270925,
205920729,0.9710520929790509,1.0
175405817,0.923002487161414,
5298208,0.9810446775399073,1.0
175046587,0.9835498104896162,1.0
179099727,0.983205444782489,1.0
175756276,0.9747615745944002,1.0
226667649,0.983005868968699,1.0
175755824,0.9810136389801367,1.0
179099715,0.9537269933633538,1.0
226667659,0.9832353805705033,1.0
175405827,0.9050994692362483,
226668073,0.9832353805705033,1.0
179105985,0.9003892799713937,1.0
175755631,0.9618115715643815,1.0
226668097,0.9832353805705033,1.0
5298340,0.9751009137854028,1.0
226667165,0.9832353805705033,1.0
175406501,0.9804656832271895,
175756710,0.9835498104896162,
175755614,0.9789326913751316,1.0
5298319,0.9810446775399073,1.0
226668036,0.9832353805705033,1.0
226629481,0.9709210030832571,1.0
179039766,0.9835498104896162,1.0
205921598,0.9655760097487827,1.0
205248715,0.9683789545655348,1.0
175757130,0.9728775839744144,1.0
175756033,0.9734548773502023,1.0
226629489,0.9832353805705033,1.0
175405404,0.9050994692362483,
226667615,0.9832353805705033,1.0
226667170,0.9832353805705033,1.0
226666700,0.9832353805705033,1.0
226668056,0.9832353805705033,1.0
226668106,0.9832353805705033,1.0
205920497,0.9736522201923795,1.0
226579039,0.9832353805705033,
179099267,0.9449346030586316,
175759430,0.909432851137392,
222886059,0.9832353805705033,
175757542,0.9533402381872209,1.0
216384914,0.9835498104896162,1.0
174758213,0.9827057910062079,1.0
5298322,0.9751009137854028,1.0
5298294,0.9751009137854028,1.0
175756305,0.9835498104896162,
216384899,0.9835498104896162,1.0
175047326,0.9835498104896162,1.0
226668066,0.9832353805705033,1.0
179171691,0.9719988459953077,
226668053,0.9387930427278913,1.0
175407491,0.9155287491822096,
121285263,0.9751009137854028,1.0
175755836,0.9835498104896162,
175046585,0.9832353805705033,1.0
226668100,0.9717194607309421,
47515420,0.9651022282638381,1.0
226668092,0.9832353805705033,1.0
175756047,0.9835498104896162,
50332887,0.9794173082217966,1.0
226667672,0.9832353805705033,1.0
175407488,0.9804656832271895,
226667662,0.9832353805705033,1.0
198221474,0.972729313777017,1.0
179039638,0.9835498104896162,1.0
179098885,0.9651022282638381,1.0
179039624,0.9835498104896162,1.0
179039636,0.9432794517787562,1.0
179039628,0.9835498104896162,1.0
226667162,0.9832353805705033,1.0
5298286,0.9810446775399073,1.0
205921115,0.9709525249893458,1.0
180188265,0.9780569060603915,1.0
179039625,0.9835498104896162,1.0
175410711,0.9133324983937159,1.0
225227107,0.974220649537996,1.0
226629466,0.9832353805705033,1.0
5298346,0.9810446775399073,1.0
175756031,0.9835498104896162,
179039778,0.9835498104896162,1.0
175407481,0.9050994692362483,
222886071,0.9832353805705033,
226668069,0.9832353805705033,1.0
226668576,0.983005868968699,1.0
175757332,0.9689033521971264,1.0
175756275,0.958354816580928,1.0
226667562,0.9735802727065949,1.0
226668094,0.983005868968699,1.0
175046606,0.9835498104896162,1.0
175756281,0.9705336828363919,1.0
226668567,0.9832353805705033,1.0
226668085,0.9832353805705033,1.0
175046583,0.9835498104896162,1.0
175757554,0.9835498104896162,
179039631,0.9835498104896162,1.0
226668104,0.983005868968699,1.0
175046910,0.9832353805705033,1.0
175756307,0.9734548773502023,1.0
175046935,0.9832353805705033,1.0
175756775,0.971584154005284,1.0
222886064,0.9832353805705033,
226629474,0.9832353805705033,1.0
175757673,0.9835498104896162,1.0
175755619,0.9789326913751316,1.0
5298317,0.9751009137854028,1.0
226629469,0.9832353805705033,1.0
226667157,0.9832353805705033,1.0
179099234,0.9835498104896162,1.0
226666693,0.9832353805705033,1.0
80939541,0.9105086148519836,
175405427,0.9804656832271895,
226667555,0.9832353805705033,1.0
5298236,0.9751009137854028,1.0
226667624,0.9478556352363389,1.0
226668051,0.9832353805705033,1.0
25877557,0.9751009137854028,1.0
179100045,0.9835498104896162,1.0
5298273,0.9751009137854028,1.0
5298305,0.9751009137854028,1.0
226668078,0.983005868968699,1.0
216384921,0.9835498104896162,1.0
226668043,0.9832353805705033,1.0
124942061,0.9811591709164247,1.0
226667559,0.9832353805705033,1.0
175406516,0.9154721228642358,
226667665,0.9817081249013654,1.0
50332419,0.9796667564589313,1.0
175406508,0.9090688182838559,1.0
175406512,0.9267795271237886,1.0
179037701,0.9704330651013372,
226668591,0.980842344270925,
226667152,0.9832353805705033,1.0
175755806,0.958354816580928,1.0
179099725,0.9810320510692477,1.0
175047343,0.9832353805705033,1.0
175046774,0.9832353805705033,1.0
179100516,0.9716171877864174,1.0
175405620,0.9181172695261597,1.0
226667641,0.9832353805705033,1.0
25877561,0.9751009137854028,1.0
5298308,0.9751009137854028,1.0
175046603,0.9832353805705033,1.0
226667167,0.9832353805705033,1.0
175405586,0.9627190203316153,1.0
226668589,0.9832353805705033,1.0
5298275,0.9810446775399073,1.0
175756707,0.9702731055915063,1.0
205921701,0.9694430101417241,1.0
5298374,0.9751009137854028,1.0
205248696,0.962624284865213,1.0
226666697,0.9832353805705033,1.0
216384916,0.9835498104896162,1.0
205922828,0.9700203035175118,1.0
174757904,0.9732360744232803,1.0
43524611,0.9669967949847367,
43003686,0.9694790095270105,
43523344,0.924594402324735,1.0
43327207,0.9835198747016018,
43327392,0.9835498104896162,
42638123,0.9804952650398875,
43327192,0.9832903630997976,1.0
43328381,0.9835498104896162,
43522745,0.9766865856403468,
43523320,0.9832353805705033,
43003119,0.9814736008355378,1.0
42626801,0.9606713517539519,
42626762,0.9802334054787962,
43325944,0.9835498104896162,
68589128,0.9697177538997895,
43325896,0.9835498104896162,
43002742,0.9721411053456673,
43004069,0.9790217963632116,
43325343,0.9835198747016018,
43523669,0.9643966677714082,
43327397,0.9835498104896162,
42626839,0.9802334054787962,
43524982,0.954805694985164,
43525045,0.9644962357611131,
43523018,0.9832903630997976,1.0
43325770,0.9788283767068177,
43003680,0.981693093689665,
43004063,0.9814736008355378,
42638126,0.9804952650398875,
43001661,0.9810446775399073,
43522413,0.9802334054787962,
43523308,0.9531298773291345,
43525013,0.983005868968699,1.0
43002732,0.9801857746558575,
43328053,0.9352133649756634,
43328037,0.9769021516454502,
43327212,0.9806670326311755,
43523712,0.9652566698647366,
43325762,0.973261643551428,
42662331,0.9816317960831604,
42626828,0.9415818449798731,
68589103,0.9821486672773214,
43002761,0.9810446775399073,
43004059,0.9810446775399073,
43327208,0.9835498104896162,1.0
42638125,0.9804952650398875,
42638128,0.9804952650398875,
43523939,0.9802334054787962,
68589101,0.9722459549584765,
43004050,0.9804656832271895,
43004044,0.9721411053456673,1.0
43523327,0.9835198747016018,
43002111,0.9810446775399073,
43001666,0.9810446775399073,
42626807,0.9779133419511618,
42626822,0.9606713517539519,
43003165,0.9804656832271895,
43525228,0.9801345187755427,1.0
42638129,0.9708920064194803,
42626774,0.9606713517539519,
40345908,0.9811739959825126,
43523275,0.9465621511863254,
43003660,0.9806670326311755,
42626835,0.9802334054787962,
42626771,0.9802334054787962,
43325901,0.9810136389801367,
43003092,0.9810446775399073,
43325965,0.973891991393677,
43523689,0.9810371145815796,
43327161,0.973891991393677,
43327407,0.9835498104896162,
43524391,0.924594402324735,
43325785,0.9112304104117596,
43523023,0.983205444782489,
43002716,0.9814736008355378,
43523596,0.9832353805705033,
42626820,0.9802334054787962,
43522389,0.9802334054787962,
43327197,0.9302076441192193,
42638124,0.979629484409447,
43522449,0.9832353805705033,
68589116,0.9677129962760632,
43327204,0.9384188474221606,1.0
43525068,0.9592368243240998,
43325892,0.9835198747016018,
43328043,0.9654393061248813,1.0
43524613,0.9832353805705033,
43327170,0.9769663072075256,
43525243,0.9832353805705033,
43325909,0.9835498104896162,
43003106,0.9804656832271895,
43523631,0.9816758363039803,
43325952,0.9724724132669522,
42626777,0.9741873792117315,
43522396,0.9814533541363606,1.0
42626841,0.9606713517539519,
43522474,0.9455300931262843,
43004043,0.9806670326311755,
43523025,0.953849238339899,
43327215,0.9299218656143404,
43003669,0.9814736008355378,1.0
42626767,0.9421157287879602,
43002782,0.9810446775399073,
43522425,0.9810371145815796,
43002797,0.9814736008355378,
42626814,0.9592752005672764,
234565889,0.9835498104896162,
234166496,0.9832353805705033,1.0
234574792,0.9832353805705033,
234565909,0.9835498104896162,
41791721,0.9126829431948097,
234565883,0.9835498104896162,
234565874,0.9835498104896162,
234565900,0.9835498104896162,
234574648,0.9833992317000803,
205041271,0.948861489937947,1.0
234559579,0.9802334054787962,1.0
234565881,0.9835498104896162,
234560092,0.9633558857501725,1.0
234574643,0.9832353805705033,
234574630,0.9832353805705033,1.0
234559574,0.9802334054787962,1.0
234635134,0.9804656832271895,
234574798,0.9832353805705033,
234574636,0.9832353805705033,
234169860,0.9066248535442796,1.0
234711175,0.983205444782489,1.0
234560401,0.9666241955998212,
234711170,0.9832353805705033,1.0
234166249,0.9835498104896162,1.0
234559577,0.9802334054787962,1.0
234561313,0.9119250733752574,1.0
113788568,0.9755855897831728,1.0
234560801,0.9804656832271895,
234167203,0.9832353805705033,1.0
234574801,0.9832353805705033,
234574794,0.9832353805705033,
234672056,0.9832353805705033,1.0
234167188,0.9832353805705033,1.0
41791725,0.9126829431948097,
234565876,0.9835498104896162,
234565894,0.9835498104896162,
234565906,0.9835498104896162,1.0
234565901,0.9835498104896162,
234574802,0.9832353805705033,
236112218,0.9458941934478754,1.0
234164444,0.9169931192285574,
234565887,0.9835498104896162,
234559676,0.9802334054787962,1.0
234565915,0.9835498104896162,
234565884,0.9835498104896162,
234565895,0.9835498104896162,
234574632,0.9832353805705033,1.0
234565917,0.9835498104896162,1.0
234672034,0.9832353805705033,1.0
234574788,0.9832353805705033,
234574628,0.9832353805705033,
205042152,0.954748571037156,1.0
234635131,0.9093558737912724,1.0
234834380,0.9534218367572072,
234559706,0.9804956190152039,1.0
234559580,0.9608741862090697,1.0
234574786,0.9832353805705033,
234574790,0.9832353805705033,
234711186,0.9832353805705033,1.0
234565908,0.9835498104896162,
234574635,0.9832353805705033,
234561714,0.983205444782489,1.0
234711183,0.9832353805705033,1.0
234565912,0.9835498104896162,
234560979,0.9476556800798215,1.0
234565878,0.9835498104896162,
234574783,0.9832353805705033,
234560103,0.9785917090415537,1.0
234565911,0.9835498104896162,
234711179,0.9832353805705033,1.0
234574633,0.9832353805705033,
234559575,0.9802334054787962,1.0
234642707,0.980842344270925,1.0
234830773,0.9789214492675228,
234830765,0.9702505593720189,1.0
234574977,0.9832353805705033,
234167193,0.9835198747016018,1.0
234565918,0.9835498104896162,
234574645,0.9832353805705033,
235420162,0.9832353805705033,1.0
234672036,0.9832353805705033,1.0
234565892,0.9835498104896162,
234711185,0.9832353805705033,1.0
234635115,0.9804656832271895,
234711172,0.9832353805705033,1.0
234574973,0.9832353805705033,
234574980,0.9832353805705033,
234574984,0.9832353805705033,
234565885,0.9835498104896162,
234559673,0.9816408370036339,1.0
234574642,0.9832353805705033,1.0
234672028,0.9832353805705033,1.0
234565914,0.9835498104896162,1.0
234565888,0.9835498104896162,
234565893,0.9835498104896162,
234574785,0.9832353805705033,
234574795,0.9832353805705033,1.0
234559581,0.9802334054787962,1.0
234592035,0.9710395282809422,1.0
234166251,0.9835198747016018,1.0
234574983,0.9832353805705033,
234565880,0.9835498104896162,
234672055,0.9832353805705033,1.0
234574644,0.9832353805705033,
234635140,0.9511542421404648,1.0
234574782,0.9832353805705033,
234559583,0.9802334054787962,1.0
234565815,0.933479295415176,1.0
234565899,0.9835498104896162,
3152098,0.9786132612542319,1.0
234574791,0.983205444782489,
234574981,0.9832353805705033,
234672051,0.9832353805705033,1.0
234565872,0.9835498104896162,
234574972,0.9832353805705033,
234565877,0.9835498104896162,
234574637,0.9832353805705033,
203221795,0.9569242497677368,1.0
234574784,0.9832353805705033,
234672024,0.983205444782489,1.0
236114869,0.9818342373582084,1.0
234559678,0.9804656832271895,
234711169,0.9832353805705033,1.0
234834443,0.9832353805705033,
234574634,0.9832353805705033,
234565916,0.9835498104896162,
234565856,0.9316743105149127,1.0
113788742,0.9755855897831728,1.0
234574787,0.9832353805705033,
15843652,0.9062446144269987,1.0
234574796,0.983205444782489,
105407738,0.9711612531650308,
234574974,0.983205444782489,
234830771,0.9273101581672332,
234830770,0.9789015126321924,
234672050,0.9832353805705033,1.0
126995423,0.9816317960831604,1.0
234565904,0.9835498104896162,
236114959,0.9818342373582084,1.0
64581186,0.9832353805705033,1.0
234574982,0.9832353805705033,
234166563,0.9835198747016018,1.0
64580914,0.9832353805705033,1.0
234559690,0.964653786334864,
234711181,0.983205444782489,1.0
236113168,0.9799648901812962,1.0
234635127,0.9719988459953077,
234835371,0.9806670326311755,1.0
234711174,0.9832353805705033,1.0
118976361,0.9543810597869284,
35429655,0.9835198747016018,1.0
205031523,0.9579172072532056,1.0
234565886,0.9835498104896162,1.0
235421960,0.9835198747016018,1.0
234559578,0.9802334054787962,1.0
234560074,0.9633558857501725,1.0
234565913,0.9835498104896162,
234590522,0.963804176434163,1.0
234574627,0.9832353805705033,1.0
234835399,0.9816258563596199,1.0
234574631,0.9832353805705033,
234574638,0.9832353805705033,
234672044,0.9832353805705033,1.0
235419634,0.9832353805705033,1.0
234574797,0.9832353805705033,
234560113,0.9633558857501725,1.0
234574647,0.9832353805705033,
234711187,0.9832353805705033,1.0
234392222,0.9592110477524003,
234835356,0.9636420803181902,
234561302,0.9633558857501725,1.0
234672037,0.9832353805705033,1.0
234561907,0.9830128984028836,1.0
234574641,0.9832353805705033,
234574979,0.9832353805705033,
235413184,0.9621889079609223,
234560799,0.9804656832271895,
234574799,0.9830128984028836,
234565907,0.9835498104896162,
234835415,0.981413768886092,1.0
234672033,0.9832353805705033,1.0
234559576,0.9802334054787962,1.0
234672029,0.983205444782489,1.0
234672039,0.9832353805705033,1.0
234672041,0.9832353805705033,1.0
234711184,0.9832353805705033,1.0
64099484,0.9709525249893458,1.0
64580594,0.9832353805705033,1.0
234565875,0.9835498104896162,
234166216,0.9835198747016018,1.0
234565902,0.9835498104896162,
85087377,0.9821486672773214,
234561902,0.983205444782489,1.0
15966722,0.9712726160548182,1.0
234565896,0.9835498104896162,
234560093,0.9804956190152039,1.0
234711176,0.9832353805705033,1.0
113788733,0.9755855897831728,1.0
41791723,0.9126829431948097,
234834797,0.9704075551177509,
118976548,0.9543810597869284,
118976360,0.9543810597869284,
234166489,0.9832353805705033,1.0
234672035,0.9832353805705033,1.0
234835269,0.9674156783619768,1.0
399669229,0.9788331233854265,1.0
346379224,0.9711798543831164,
346377617,0.9835198747016018,1.0
280526412,0.9612865163095944,
346381949,0.9325632061286935,1.0
280526293,0.9612865163095944,
346377795,0.9711798543831164,
399842647,0.9782976539739887,1.0
280526417,0.9515271369844482,
346098396,0.9038512975300432,
346376759,0.9711455981260595,1.0
346377404,0.9835198747016018,1.0
277947077,0.9080460420611075,1.0
399842665,0.9756975267606601,
399669356,0.9788331233854265,1.0
346378596,0.9423115717989953,
346376916,0.9570065126390084,1.0
346379349,0.9686655300308451,1.0
346378598,0.9711798543831164,
339057991,0.9832353805705033,1.0
339095527,0.9026474109838045,1.0
339267313,0.9570042025719624,
339120953,0.9830128984028836,
339057111,0.9832353805705033,1.0
339057527,0.9832353805705033,1.0
339094210,0.9833273283219965,1.0
339120973,0.9832353805705033,
339095537,0.9832353805705033,1.0
339093800,0.9835498104896162,1.0
339516448,0.981067050369594,1.0
339120982,0.9832353805705033,
339057313,0.9832353805705033,1.0
339095244,0.9832353805705033,
339057238,0.9832353805705033,1.0
339094213,0.9835498104896162,1.0
339101045,0.9830128984028836,1.0
339093164,0.9833273283219965,1.0
339057925,0.9832353805705033,1.0
340072992,0.9269049290525561,1.0
339095249,0.9835498104896162,1.0
339057209,0.9832353805705033,1.0
339057693,0.9832353805705033,1.0
339094200,0.9833273283219965,1.0
339057317,0.9832353805705033,1.0
339057154,0.9832353805705033,1.0
339096346,0.9835498104896162,1.0
339101936,0.9830128984028836,
339964561,0.9832353805705033,1.0
339120988,0.9832353805705033,
339964553,0.9832353805705033,1.0
272977864,0.9647539110432342,1.0
339057690,0.9832353805705033,1.0
339096341,0.9835498104896162,1.0
339096342,0.9102346641178065,1.0
339093557,0.9835498104896162,1.0
339648597,0.981764232081601,1.0
339267336,0.9431097708605991,
339095127,0.9833273283219965,1.0
339093595,0.9835498104896162,1.0
339553272,0.9832353805705033,
339057185,0.9832353805705033,1.0
339096355,0.9835498104896162,1.0
339120970,0.9832353805705033,
339101043,0.9832353805705033,
339095262,0.9835498104896162,1.0
339057208,0.9832353805705033,1.0
339120981,0.9832353805705033,1.0
339101039,0.9832353805705033,
339057930,0.9832353805705033,1.0
339553166,0.9623675039484267,1.0
339095633,0.9829829626148693,1.0
339057875,0.9832353805705033,1.0
339057918,0.9832353805705033,1.0
339057171,0.9832353805705033,1.0
339095657,0.9835498104896162,1.0
339057490,0.9832353805705033,1.0
84472296,0.9792501974304426,
339095612,0.9835498104896162,1.0
339093177,0.9140941625987686,1.0
339553018,0.9832353805705033,
339093170,0.9835498104896162,1.0
339057359,0.9832353805705033,1.0
339553089,0.981413768886092,1.0
339093280,0.9833273283219965,1.0
339093920,0.9835498104896162,1.0
339093644,0.9833273283219965,1.0
339120993,0.9832353805705033,
339057234,0.9835498104896162,1.0
339057155,0.9832353805705033,1.0
339057876,0.9832353805705033,1.0
272974470,0.9647539110432342,1.0
339057921,0.9832353805705033,1.0
339093639,0.9835498104896162,1.0
339120956,0.9832353805705033,
339553146,0.9570553137713813,
339157940,0.9832353805705033,
339271418,0.9539747485560365,
339553028,0.9571548817610862,
339057962,0.9832353805705033,1.0
339057896,0.9832353805705033,1.0
339057207,0.9832353805705033,1.0
339093287,0.9835498104896162,1.0
339101052,0.9832353805705033,
339058299,0.9263978026834332,1.0
339553154,0.9832353805705033,
339093169,0.9833273283219965,1.0
339058294,0.9315330810210297,
339120954,0.9832353805705033,
339095643,0.9835498104896162,1.0
339120962,0.9830128984028836,1.0
339057230,0.9832353805705033,1.0
339642998,0.936816068990701,1.0
339057924,0.9832353805705033,1.0
339553593,0.9563040235621305,
339093567,0.9835498104896162,1.0
339057889,0.9835498104896162,1.0
339964537,0.9832353805705033,1.0
339095222,0.9833273283219965,1.0
339120960,0.9832353805705033,
339101053,0.9832353805705033,
339057900,0.9832353805705033,1.0
339093928,0.9835498104896162,1.0
339057216,0.9832353805705033,1.0
339095280,0.9835498104896162,1.0
339553019,0.9753178177168325,1.0
339057556,0.9832353805705033,1.0
339093173,0.9833273283219965,1.0
339057536,0.9835498104896162,1.0
339095543,0.9835498104896162,1.0
339057349,0.9832353805705033,1.0
339553561,0.9652590490043633,
339057143,0.9832353805705033,1.0
339096358,0.9835498104896162,1.0
339267234,0.9570042025719624,
339057180,0.9832353805705033,1.0
339156510,0.9409808064142957,1.0
339093932,0.9833273283219965,1.0
339057192,0.9802563891106761,
339095569,0.9835498104896162,1.0
339057217,0.9835498104896162,1.0
339057203,0.9832353805705033,1.0
339095629,0.9835498104896162,1.0
339095534,0.9835498104896162,1.0
339057898,0.9832353805705033,1.0
